n_uni_tokens,n_bpe_tokens,n_chars,n_lines,valid_uni_chunk,valid_bpe_chunk
106,106,346,8,False,False
107,106,318,8,False,False
94,96,312,8,False,False
105,109,334,6,False,False
105,110,340,7,False,False
102,105,328,7,False,False
104,111,346,8,False,False
269,279,975,20,True,True
84,83,303,7,False,False
88,87,326,6,False,False
80,84,316,5,False,False
78,83,321,6,False,False
86,87,301,7,False,False
92,94,321,6,False,False
82,84,301,6,False,False
86,86,324,7,False,False
96,98,314,8,False,False
96,97,327,9,False,False
94,95,309,8,False,False
91,92,316,8,False,False
102,103,332,9,False,False
94,94,320,8,False,False
82,83,304,8,False,False
108,105,341,9,False,False
97,100,316,9,False,False
102,106,330,8,False,False
85,87,301,7,False,False
93,97,347,7,False,False
82,88,332,8,False,False
90,93,363,8,False,False
92,97,322,8,False,False
88,93,348,7,False,False
71,76,302,6,False,False
93,92,334,7,False,False
99,97,326,7,False,False
98,95,341,9,False,False
82,81,309,8,False,False
83,85,327,7,False,False
96,94,332,7,False,False
98,96,328,7,False,False
84,86,341,7,False,False
96,98,327,7,False,False
89,86,304,7,False,False
94,96,325,8,False,False
88,88,302,7,False,False
93,95,306,8,False,False
86,88,313,7,False,False
330,334,1048,23,True,True
147,151,549,14,True,True
79,95,325,10,False,False
441,441,1555,34,True,True
122,132,468,11,False,True
72,82,318,10,False,False
84,91,308,8,False,False
84,84,316,7,False,False
83,88,301,7,False,False
90,97,331,8,False,False
110,106,328,8,False,False
93,100,342,7,False,False
89,89,305,7,False,False
92,91,308,6,False,False
112,113,354,8,False,False
81,91,304,5,False,False
88,96,326,7,False,False
81,87,326,8,False,False
85,86,305,8,False,False
92,96,331,9,False,False
84,88,311,8,False,False
94,97,340,9,False,False
85,88,310,8,False,False
78,76,309,6,False,False
90,94,336,8,False,False
99,104,336,9,False,False
92,92,361,7,False,False
84,87,301,6,False,False
80,85,321,8,False,False
93,93,320,7,False,False
95,96,312,9,False,False
93,95,346,8,False,False
98,99,332,9,False,False
98,98,342,7,False,False
87,89,310,7,False,False
79,80,305,7,False,False
89,88,339,7,False,False
89,89,317,7,False,False
93,94,305,8,False,False
95,97,345,9,False,False
79,85,302,7,False,False
93,101,320,8,False,False
195,193,701,18,True,True
341,345,1268,29,True,True
405,403,1370,32,True,True
175,91,499,8,True,False
72,82,305,9,False,False
91,90,318,9,False,False
91,91,317,8,False,False
94,96,330,8,False,False
88,86,304,6,False,False
101,100,337,7,False,False
86,87,315,7,False,False
463,475,1594,39,True,True
87,99,336,8,False,False
85,89,331,9,False,False
89,88,318,8,False,False
98,95,332,8,False,False
92,99,352,7,False,False
106,105,341,8,False,False
95,93,309,7,False,False
101,100,316,7,False,False
87,88,313,7,False,False
448,454,1592,34,True,True
82,83,337,8,False,False
100,98,341,8,False,False
95,103,350,9,False,False
100,99,315,8,False,False
82,84,302,7,False,False
87,91,323,9,False,False
99,101,335,7,False,False
86,88,303,7,False,False
80,85,323,7,False,False
94,93,327,7,False,False
84,87,314,8,False,False
90,87,318,7,False,False
87,90,306,7,False,False
87,86,313,7,False,False
89,91,325,8,False,False
185,194,660,14,True,True
81,89,350,10,False,False
91,95,346,7,False,False
88,92,327,7,False,False
90,91,339,7,False,False
86,93,346,6,False,False
81,86,304,6,False,False
85,89,303,8,False,False
85,86,313,5,False,False
89,90,361,6,False,False
87,91,321,7,False,False
205,207,752,16,True,True
465,462,1649,37,True,True
121,127,415,11,False,False
64,65,312,6,False,False
90,93,306,6,False,False
89,92,340,5,False,False
94,98,325,7,False,False
100,109,350,6,False,False
92,98,317,7,False,False
80,82,320,6,False,False
82,87,327,5,False,False
92,93,305,8,False,False
77,80,308,7,False,False
123,135,452,10,False,True
78,88,310,8,False,False
80,78,308,6,False,False
78,80,304,7,False,False
82,83,307,7,False,False
106,106,345,8,False,False
90,100,311,6,False,False
93,94,315,7,False,False
117,116,396,8,False,False
110,111,400,9,False,False
141,141,458,10,True,True
175,91,499,8,True,False
330,339,960,30,True,True
92,90,312,11,False,False
88,87,361,7,False,False
454,454,1515,32,True,True
85,93,328,9,False,False
77,79,309,6,False,False
89,91,311,6,False,False
101,102,326,8,False,False
98,98,333,7,False,False
107,107,339,9,False,False
83,86,326,7,False,False
99,102,343,5,False,False
97,95,304,6,False,False
102,102,311,7,False,False
85,85,336,6,False,False
92,90,312,9,False,False
103,103,350,9,False,False
97,99,335,8,False,False
85,93,304,7,False,False
106,104,328,7,False,False
89,95,306,7,False,False
98,97,313,8,False,False
100,107,345,9,False,False
80,80,312,6,False,False
86,86,315,7,False,False
90,90,323,7,False,False
92,97,362,8,False,False
391,398,1399,28,True,True
80,80,332,7,False,False
89,88,303,7,False,False
79,78,310,6,False,False
84,84,303,7,False,False
84,83,306,6,False,False
104,97,335,8,False,False
99,102,316,7,False,False
95,95,318,8,False,False
105,105,346,8,False,False
92,87,311,7,False,False
91,92,311,6,False,False
88,93,352,7,False,False
85,85,307,7,False,False
98,98,336,7,False,False
88,89,305,7,False,False
89,91,309,8,False,False
443,451,1580,36,True,True
497,509,1758,31,True,True
76,83,311,8,False,False
252,253,854,15,True,True
449,457,1618,39,True,True
103,103,404,10,False,False
175,91,499,8,True,False
193,205,701,12,True,True
91,97,359,9,False,False
88,88,325,5,False,False
87,92,343,6,False,False
93,91,334,5,False,False
90,94,329,7,False,False
91,95,322,5,False,False
88,89,336,5,False,False
99,97,315,6,False,False
105,111,336,8,False,False
101,105,343,6,False,False
126,127,365,7,False,False
96,98,343,6,False,False
103,108,344,7,False,False
92,93,323,6,False,False
93,97,345,9,False,False
86,90,342,7,False,False
84,84,307,8,False,False
93,92,319,7,False,False
85,87,342,8,False,False
99,104,347,7,False,False
77,82,308,5,False,False
86,85,333,6,False,False
88,88,312,6,False,False
104,101,357,6,False,False
85,87,326,5,False,False
103,101,362,7,False,False
84,89,303,5,False,False
99,103,328,6,False,False
103,102,340,7,False,False
89,87,315,5,False,False
81,83,306,6,False,False
93,95,343,5,False,False
98,103,352,6,False,False
97,99,323,6,False,False
88,87,330,7,False,False
110,109,346,7,False,False
99,101,363,7,False,False
100,101,339,6,False,False
108,104,317,7,False,False
98,97,346,6,False,False
90,91,314,7,False,False
102,102,336,6,False,False
80,82,307,5,False,False
86,92,304,6,False,False
105,104,333,5,False,False
97,100,313,6,False,False
105,100,320,6,False,False
105,106,359,7,False,False
102,102,328,6,False,False
97,92,337,6,False,False
95,97,301,6,False,False
450,471,1655,28,True,True
91,87,336,7,False,False
115,114,428,8,False,False
84,83,320,6,False,False
90,89,322,6,False,False
92,92,362,6,False,False
92,98,340,6,False,False
95,94,340,7,False,False
94,96,338,6,False,False
92,94,339,5,False,False
76,83,302,6,False,False
84,85,329,5,False,False
96,97,340,7,False,False
94,94,345,6,False,False
95,98,346,8,False,False
95,97,337,8,False,False
86,90,333,7,False,False
95,97,338,8,False,False
95,100,325,8,False,False
92,94,311,7,False,False
99,101,340,8,False,False
83,85,309,6,False,False
86,86,314,7,False,False
92,94,306,8,False,False
94,94,337,9,False,False
89,90,342,9,False,False
99,100,353,8,False,False
98,94,340,8,False,False
108,105,321,7,False,False
110,111,336,7,False,False
100,98,316,6,False,False
94,95,312,6,False,False
96,103,314,8,False,False
99,100,348,7,False,False
94,92,336,5,False,False
97,102,364,7,False,False
308,316,1124,18,True,True
73,78,306,5,False,False
175,91,499,8,True,False
82,83,311,8,False,False
95,93,318,7,False,False
95,97,343,8,False,False
89,89,323,8,False,False
83,81,302,6,False,False
89,89,308,8,False,False
92,90,345,8,False,False
101,104,354,9,False,False
104,101,333,7,False,False
100,101,345,6,False,False
83,86,307,5,False,False
96,97,349,6,False,False
79,81,314,5,False,False
89,93,342,7,False,False
86,93,332,6,False,False
82,95,341,5,False,False
98,104,346,7,False,False
88,91,343,6,False,False
99,102,327,6,False,False
95,99,368,6,False,False
83,90,361,6,False,False
77,84,324,5,False,False
84,82,306,5,False,False
91,98,345,6,False,False
402,417,1390,33,True,True
112,109,383,9,False,False
92,96,325,9,False,False
90,95,318,8,False,False
92,94,318,8,False,False
92,91,308,7,False,False
93,95,324,9,False,False
83,84,316,7,False,False
89,89,319,6,False,False
369,398,1416,24,True,True
96,89,322,7,False,False
81,85,327,7,False,False
85,88,342,7,False,False
87,92,316,8,False,False
98,96,353,7,False,False
88,91,326,7,False,False
84,89,303,6,False,False
158,160,584,14,True,True
97,103,330,9,False,False
92,92,313,7,False,False
91,94,323,7,False,False
96,99,333,7,False,False
89,86,331,7,False,False
91,95,339,7,False,False
88,86,312,8,False,False
81,85,319,7,False,False
79,81,302,7,False,False
97,92,326,7,False,False
91,92,308,7,False,False
92,90,324,7,False,False
90,88,313,6,False,False
96,94,331,7,False,False
157,156,557,10,True,True
432,436,1610,29,True,True
310,300,1136,27,True,True
82,86,330,9,False,False
175,91,499,8,True,False
70,71,305,6,False,False
88,91,312,7,False,False
93,95,322,8,False,False
82,83,304,8,False,False
84,82,348,7,False,False
83,86,324,7,False,False
79,79,303,7,False,False
91,94,352,7,False,False
89,91,320,5,False,False
94,98,349,6,False,False
80,84,304,6,False,False
108,109,337,8,False,False
165,170,621,11,True,True
86,88,356,9,False,False
88,90,328,8,False,False
92,95,317,7,False,False
85,90,312,7,False,False
99,98,332,5,False,False
93,96,321,6,False,False
96,100,336,7,False,False
164,165,556,10,True,True
516,523,1727,37,True,True
313,321,1129,21,True,True
73,74,304,8,False,False
89,89,338,5,False,False
93,92,328,5,False,False
98,104,321,6,False,False
106,108,346,6,False,False
89,97,350,6,False,False
97,97,344,6,False,False
98,104,348,7,False,False
93,94,364,7,False,False
85,89,331,7,False,False
102,106,350,9,False,False
84,87,338,7,False,False
81,83,328,7,False,False
93,99,340,7,False,False
97,100,338,7,False,False
94,97,320,7,False,False
87,89,316,7,False,False
100,97,331,7,False,False
90,94,339,7,False,False
92,95,310,7,False,False
103,104,347,7,False,False
109,109,363,7,False,False
91,93,318,6,False,False
88,89,324,7,False,False
91,91,305,7,False,False
92,93,315,7,False,False
83,87,313,7,False,False
88,89,318,7,False,False
188,187,635,13,True,True
547,546,1752,38,True,True
83,86,327,8,False,False
79,81,319,6,False,False
100,97,329,6,False,False
101,99,308,6,False,False
107,107,319,6,False,False
102,104,352,6,False,False
101,108,360,8,False,False
101,105,328,5,False,False
94,107,340,5,False,False
90,93,328,5,False,False
79,85,319,8,False,False
96,96,345,7,False,False
92,94,312,7,False,False
81,82,304,7,False,False
94,95,318,7,False,False
82,80,307,7,False,False
100,97,319,7,False,False
85,90,323,7,False,False
99,96,347,8,False,False
87,87,313,7,False,False
90,88,306,6,False,False
88,87,339,7,False,False
94,94,335,7,False,False
86,90,335,7,False,False
93,87,307,7,False,False
97,99,344,8,False,False
88,89,303,7,False,False
89,89,325,7,False,False
504,509,1657,38,True,True
160,166,626,11,True,True
90,90,364,9,False,False
95,93,305,5,False,False
99,98,330,7,False,False
95,94,317,6,False,False
80,78,309,6,False,False
85,88,321,7,False,False
88,87,318,7,False,False
94,94,331,8,False,False
88,91,336,7,False,False
175,91,499,8,True,False
84,84,313,6,False,False
98,99,337,8,False,False
92,95,315,7,False,False
86,91,328,8,False,False
98,96,345,8,False,False
89,92,331,8,False,False
77,78,301,6,False,False
83,80,309,7,False,False
92,89,319,7,False,False
95,93,314,8,False,False
93,94,329,8,False,False
99,96,311,7,False,False
94,97,344,7,False,False
95,93,307,6,False,False
87,89,306,7,False,False
88,90,308,8,False,False
97,100,313,7,False,False
100,95,330,7,False,False
86,88,302,8,False,False
90,88,337,7,False,False
73,84,320,5,False,False
91,102,361,6,False,False
79,87,335,5,False,False
88,92,315,5,False,False
95,101,361,7,False,False
92,97,314,5,False,False
98,101,339,5,False,False
108,106,471,10,False,False
110,116,437,10,False,False
106,108,345,6,False,False
88,91,333,5,False,False
98,100,338,6,False,False
91,91,336,6,False,False
104,105,357,6,False,False
95,94,317,6,False,False
94,100,344,6,False,False
75,82,307,5,False,False
85,90,313,8,False,False
95,94,304,7,False,False
92,91,321,7,False,False
103,97,325,7,False,False
91,93,336,8,False,False
85,89,319,7,False,False
87,89,334,7,False,False
90,91,320,7,False,False
97,96,343,7,False,False
258,259,871,22,True,True
83,86,311,8,False,False
88,84,339,7,False,False
93,97,352,8,False,False
80,83,335,5,False,False
78,80,318,5,False,False
89,90,314,8,False,False
85,89,331,7,False,False
94,95,333,8,False,False
94,99,317,7,False,False
87,92,313,8,False,False
101,99,330,5,False,False
98,101,343,5,False,False
100,106,340,6,False,False
86,87,331,5,False,False
90,95,335,6,False,False
87,89,343,5,False,False
79,83,304,5,False,False
101,104,370,7,False,False
99,103,340,9,False,False
92,93,333,7,False,False
95,94,327,7,False,False
89,89,303,7,False,False
76,78,321,6,False,False
88,92,327,7,False,False
81,81,301,6,False,False
81,84,306,7,False,False
88,92,333,6,False,False
73,76,302,5,False,False
80,85,339,5,False,False
99,104,348,7,False,False
91,91,322,6,False,False
91,93,333,5,False,False
85,92,333,6,False,False
99,104,363,6,False,False
175,91,499,8,True,False
107,115,378,9,False,False
90,95,301,7,False,False
188,194,633,15,True,True
186,189,644,15,True,True
189,192,666,15,True,True
177,180,642,15,True,True
182,177,640,15,True,True
181,186,612,15,True,True
203,200,662,15,True,True
177,184,632,15,True,True
181,195,639,15,True,True
163,164,541,15,True,True
172,176,608,15,True,True
176,182,660,15,True,True
193,196,648,15,True,True
185,187,652,15,True,True
183,184,649,15,True,True
181,191,665,15,True,True
187,187,652,15,True,True
187,189,674,15,True,True
191,198,659,15,True,True
180,182,635,15,True,True
185,193,626,15,True,True
197,202,662,15,True,True
166,168,627,15,True,True
174,179,647,15,True,True
187,184,642,15,True,True
181,190,626,15,True,True
174,182,654,15,True,True
179,183,647,15,True,True
166,171,595,14,True,True
179,194,621,15,True,True
184,190,653,15,True,True
184,185,633,15,True,True
169,175,602,15,True,True
183,189,673,16,True,True
181,191,645,15,True,True
182,185,649,15,True,True
192,191,639,15,True,True
179,186,634,15,True,True
190,189,639,16,True,True
191,192,671,15,True,True
190,188,645,15,True,True
191,196,644,15,True,True
182,190,634,15,True,True
180,182,653,16,True,True
186,186,641,15,True,True
177,185,629,15,True,True
184,189,649,15,True,True
189,201,668,15,True,True
181,186,656,16,True,True
177,185,625,15,True,True
186,188,673,15,True,True
168,175,626,15,True,True
189,195,674,15,True,True
189,198,649,16,True,True
181,195,654,15,True,True
204,212,702,16,True,True
189,193,651,15,True,True
185,191,644,15,True,True
183,187,662,15,True,True
189,187,650,15,True,True
187,188,650,15,True,True
186,192,665,15,True,True
176,181,618,15,True,True
187,189,666,15,True,True
192,192,642,15,True,True
180,180,644,15,True,True
177,179,630,15,True,True
188,191,664,15,True,True
182,179,639,15,True,True
193,184,671,15,True,True
179,178,648,15,True,True
178,179,641,15,True,True
182,187,645,15,True,True
181,186,662,15,True,True
184,187,629,15,True,True
174,176,630,15,True,True
174,177,610,15,True,True
174,182,657,15,True,True
177,175,612,15,True,True
181,185,626,15,True,True
176,178,627,15,True,True
199,201,673,15,True,True
173,178,634,15,True,True
178,184,632,15,True,True
175,181,641,15,True,True
183,186,700,15,True,True
175,182,610,15,True,True
165,176,628,15,True,True
168,173,602,15,True,True
183,188,659,15,True,True
181,186,635,15,True,True
185,185,645,15,True,True
185,192,607,15,True,True
178,181,636,15,True,True
194,198,651,15,True,True
172,168,623,15,True,True
175,179,642,15,True,True
178,176,646,15,True,True
188,193,656,15,True,True
184,187,651,15,True,True
193,195,657,15,True,True
169,172,615,15,True,True
173,175,638,15,True,True
186,190,660,15,True,True
179,178,635,15,True,True
178,179,641,15,True,True
184,180,638,15,True,True
183,183,662,15,True,True
188,189,643,15,True,True
177,176,629,15,True,True
177,181,663,15,True,True
186,183,678,15,True,True
195,195,662,15,True,True
178,182,642,15,True,True
183,190,668,15,True,True
177,176,650,15,True,True
174,180,652,15,True,True
186,188,619,15,True,True
178,173,633,15,True,True
180,182,620,15,True,True
189,193,669,15,True,True
188,190,649,15,True,True
197,196,665,15,True,True
175,182,635,15,True,True
189,195,647,15,True,True
191,195,669,15,True,True
186,185,665,15,True,True
188,190,627,15,True,True
179,181,636,15,True,True
164,170,619,15,True,True
195,194,676,15,True,True
187,192,655,15,True,True
186,186,629,15,True,True
191,191,648,15,True,True
192,193,679,15,True,True
